"","Player","Team","Year","Service","Super2","Player.Amt.","Team.Amt.","Midpoint","Settled.Amt.","Winner","Prev.Salary","nameFirst","nameLast","playerID","birthCountry","weight","height","bats","throws","debut","prev.year","prev.salary","Salary","Salary.Min"
"604","Gregor Blanco","Giants",2014,3.164,"No",0,0,0,"2525000","",1.35e+12,"Gregor","Blanco","blancgr01","Venezuela",187,70,"L","L",2008-03-30,2013,"1350000","1350000 ",490000
"605","Gregor Blanco","Giants",2015,4.164,"No",4e+06,3300000,3650000,"Extension","",2.525e+12,"Gregor","Blanco","blancgr01","Venezuela",187,70,"L","L",2008-03-30,2014,"2525000","2525000 ",5e+05
"606","Hank Conger","Astros",2015,3.051,"No",0,0,0,"1075000","",5.175e+11,"Hank","Conger","congeha01","USA",220,74,"B","R",2010-09-11,2014,"517500","517500 ",5e+05
"607","Hank Conger","Rays",2016,4.051,"No",0,0,0,"1500000","",1.075e+12,"Hank","Conger","congeha01","USA",220,74,"B","R",2010-09-11,2015,"1075000","1075000 ",507500
"608","Hansel Robles","Mets",2018,2.129,"Yes",0,0,0,"9e+05","",5.53125e+11,"Hansel","Robles","robleha01","D.R.",185,71,"R","R",2015-04-24,2017,"553125 ","553125 ",535000
"609","Hansel Robles","Angels",2019,3.119,"No",0,0,0,"1400000","",9e+11,"Hansel","Robles","robleha01","D.R.",185,71,"R","R",2015-04-24,2018,"900000 ","900000 ",545000
"610","Heath Hembree","Red Sox",2019,3.106,"No",0,0,0,"1312000","",5.815e+11,"Heath","Hembree","hembrhe01","USA",210,76,"R","R",2013-09-03,2018,"581500 ","581500 ",545000
"611","Hector Neris","Phillies",2019,3.068,"No",0,0,0,"1800000","",5.825e+11,"Hector","Neris","nerishe01","D.R.",215,74,"R","R",2014-08-05,2018,"582500 ","582500 ",545000
"612","Hector Noesi","White Sox",2015,3.006,"No",0,0,0,"1950000","",5.124e+11,"Hector","Noesi","noesihe01","D.R.",205,75,"R","R",2011-05-18,2014,"512400 ","512400 ",5e+05
"613","Hector Rondon","Cubs",2016,3,"No",0,0,0,"4200000","",5.44e+11,"Hector","Rondon","rondohe01","Venezuela",230,75,"R","R",2013-04-03,2015,"544000","544000 ",507500
"614","Hector Rondon","Cubs",2017,4,"No",0,0,0,"5800000","",4.2e+12,"Hector","Rondon","rondohe01","Venezuela",230,75,"R","R",2013-04-03,2016,"4200000","4200000 ",507500
"615","Hector Sanchez","Giants",2015,2.166,"Yes",0,0,0,"8e+05","",5.12e+11,"Hector","Sanchez","sanchhe01","Venezuela",255,73,"B","R",2011-07-15,2014,"512000","512000 ",5e+05
"616","Hector Santiago","Angels",2015,3.016,"No",0,0,0,"2290000","",5.3e+11,"Hector","Santiago","santihe01","USA",215,72,"R","L",2011-07-06,2014,"530000","530000 ",5e+05
"617","Hector Santiago","Angels",2016,4.016,"No",0,0,0,"5e+06","",2.29e+12,"Hector","Santiago","santihe01","USA",215,72,"R","L",2011-07-06,2015,"2290000","2290000 ",507500
"618","Hector Santiago","Twins",2017,5.016,"No",0,0,0,"8e+06","",5e+12,"Hector","Santiago","santihe01","USA",215,72,"R","L",2011-07-06,2016,"5e+06","5000000 ",507500
"619","Henderson Alvarez","Marlins",2015,3.051,"No",0,0,0,"4e+06","",5.254e+11,"Henderson","Alvarez","alvarhe01","Venezuela",205,72,"R","R",2011-08-10,2014,"525400","525400 ",5e+05
"620","Hernan Perez","Brewers",2018,3.079,"No",0,0,0,"1975000","",5.457e+11,"Hernan","Perez","perezhe01","Venezuela",215,73,"R","R",2012-06-09,2017,"545700 ","545700 ",535000
"621","Hernan Perez","Brewers",2019,4.079,"No",0,0,0,"2500000","",1.975e+12,"Hernan","Perez","perezhe01","Venezuela",215,73,"R","R",2012-06-09,2018,"1975000 ","1975000 ",545000
"622","Homer Bailey","Reds",2012,3.017,"No",0,0,0,"2425000","",4.41e+11,"Homer","Bailey","baileho02","USA",223,76,"R","R",2007-06-08,2011,"441000","441000 ",414000
"623","Homer Bailey","Reds",2013,4.02,"No",5800000,4750000,5275000,"5350000","",2.425e+12,"Homer","Bailey","baileho02","USA",223,76,"R","R",2007-06-08,2012,"2425000","2425000 ",480000
"624","Homer Bailey","Reds",2014,5.017,"No",11600000,8700000,10150000,"Extension","",5.35e+12,"Homer","Bailey","baileho02","USA",223,76,"R","R",2007-06-08,2013,"5350000","5350000 ",490000
"625","Howie Kendrick","Angels",2012,5.091,"No",0,0,0,"Extension","",3.3e+12,"Howie","Kendrick","kendrho01","USA",220,71,"R","R",2006-04-26,2011,"3300000","3300000 ",414000
"626","Humberto Quintero","Astros",2012,5.141,"No",0,0,0,"1e+06","",1e+12,"Humberto","Quintero","quinthu01","Venezuela",215,70,"R","R",2003-09-03,2011,"1e+06","1000000 ",414000
"627","Hunter Pence","Phillies",2012,4.156,"No",11800000,9e+06,10400000,"10400000","",6.9e+12,"Hunter","Pence","pencehu01","USA",230,76,"R","R",2007-04-28,2011,"6900000","6900000 ",414000
"628","Hunter Pence","Giants",2013,5.16,"No",0,0,0,"13800000","",1.04e+13,"Hunter","Pence","pencehu01","USA",230,76,"R","R",2007-04-28,2012,"10400000","10400000 ",480000
"629","Hunter Strickland","Giants",2018,2.163,"Yes",0,0,0,"1550000","",5.55e+11,"Hunter","Strickland","strichu01","USA",225,75,"R","R",2014-09-01,2017,"555000 ","555000 ",535000
"630","Ian Desmond","Nationals",2013,3.03,"No",0,0,0,"3800000","",5.125e+11,"Ian","Desmond","desmoia01","USA",215,75,"R","R",2009-09-10,2012,"512500","512500 ",480000
"631","Ian Desmond","Nationals",2014,4.027,"No",0,0,0,"Extension","",3.8e+12,"Ian","Desmond","desmoia01","USA",215,75,"R","R",2009-09-10,2013,"3800000","3800000 ",490000
"632","Ian Kennedy","Diamondbacks",2013,3.12,"No",0,0,0,"4265000","",5.195e+11,"Ian","Kennedy","kenneia01","USA",205,72,"R","R",2007-09-01,2012,"519500","519500 ",480000
"633","Ian Kennedy","Padres",2014,4.124,"No",0,0,0,"6100000","",4.265e+12,"Ian","Kennedy","kenneia01","USA",205,72,"R","R",2007-09-01,2013,"4265000","4265000 ",490000
"634","Ian Kennedy","Padres",2015,5.124,"No",0,0,0,"9850000","",6.1e+12,"Ian","Kennedy","kenneia01","USA",205,72,"R","R",2007-09-01,2014,"6100000","6100000 ",5e+05
"635","Ian Krol","Braves",2017,2.149,"Yes",0,0,0,"9e+05","",5.075e+11,"Ian","Krol","krolia01","USA",210,73,"L","L",2013-06-05,2016,"0","0",507500
"636","Ian Stewart","Cubs",2012,3.05,"No",0,0,0,"2237000","",2.2875e+12,"Ian","Stewart","stewaia01","USA",225,75,"L","R",2007-08-11,2011,"2287500","2287500 ",414000
"637","Ike Davis","Mets",2013,2.168,"Yes",3700000,2825000,3263000,"3125000","",5.0669e+11,"Ike","Davis","davisik02","USA",220,76,"L","L",2010-04-19,2012,"506690","506690 ",480000
"638","Ike Davis","Mets",2014,3.155,"No",0,0,0,"3500000","",3.125e+12,"Ike","Davis","davisik02","USA",220,76,"L","L",2010-04-19,2013,"3125000","3125000 ",490000
"639","Ike Davis","Athletics",2015,4.155,"No",0,0,0,"3800000","",3.5e+12,"Ike","Davis","davisik02","USA",220,76,"L","L",2010-04-19,2014,"3500000","3500000 ",5e+05
"640","Ivan Nova","Yankees",2014,3.024,"No",0,0,0,"3300000","",5.756e+11,"Ivan","Nova","novaiv01","D.R.",250,77,"R","R",2010-05-13,2013,"575600","575600 ",490000
"641","Ivan Nova","Yankees",2015,4.024,"No",0,0,0,"3300000","",3.3e+12,"Ivan","Nova","novaiv01","D.R.",250,77,"R","R",2010-05-13,2014,"3300000 ","3300000 ",5e+05
"642","Ivan Nova","Yankees",2016,5.024,"No",4600000,3800000,4200000,"4100000","",3.3e+12,"Ivan","Nova","novaiv01","D.R.",250,77,"R","R",2010-05-13,2015,"3300000","3300000 ",507500
"643","J.A. Happ","Astros",2012,3.047,"No",0,0,0,"2350000","",4.74e+11,"J. A.","Happ","happja01","USA",205,77,"L","L",2007-06-30,2011,"474000","474000 ",414000
"644","J.A. Happ","Blue Jays",2013,4.05,"No",0,0,0,"3700000","",2.35e+12,"J. A.","Happ","happja01","USA",205,77,"L","L",2007-06-30,2012,"2350000","2350000 ",480000
"645","J.C. Ramirez","Angels",2018,2.139,"Yes",0,0,0,"1900000","",5.5e+11,"J. C.","Ramirez","ramirjc01","Nicaragua",250,76,"R","R",2013-06-23,2017,"550000 ","550000 ",535000
"646","J.C. Ramirez","Angels",2019,3.139,"No",0,0,0,"1901000","",1.9e+12,"J. C.","Ramirez","ramirjc01","Nicaragua",250,76,"R","R",2013-06-23,2018,"1900000 ","1900000 ",545000
"647","J.D. Martinez","Tigers",2015,3.036,"No",0,0,0,"3e+06","",5e+11,"J. D.","Martinez","martijd02","USA",220,75,"R","R",2011-07-30,2014,"0","0",5e+05
"648","J.D. Martinez","Tigers",2016,4.036,"No",8e+06,6e+06,7e+06,"Extension","",3e+12,"J. D.","Martinez","martijd02","USA",220,75,"R","R",2011-07-30,2015,"3e+06","3000000 ",507500
"649","J.J. Hoover","Reds",2016,3.102,"No",1400000,1225000,1312000,"1400000","Player",5.35e+11,"J. J.","Hoover","hoovejj01","USA",240,75,"R","R",2012-04-25,2015,"535000","535000 ",507500
"650","J.P. Howell","Rays",2012,5.007,"No",0,0,0,"1350000","",1.1e+12,"J. P.","Howell","howeljp01","USA",180,72,"L","L",2005-06-11,2011,"1100000","1100000 ",414000
"651","J.T. Realmuto","Marlins",2018,3.038,"No",3500000,2900000,3200000,"2900000","Team",5.625e+11,"J. T.","Realmuto","realmjt01","USA",210,73,"R","R",2014-06-05,2017,"562500 ","562500 ",535000
"652","J.T. Realmuto","Marlins",2019,4.038,"No",0,0,0,"5900000","",2.9e+12,"J. T.","Realmuto","realmjt01","USA",210,73,"R","R",2014-06-05,2018,"2900000 ","2900000 ",545000
"653","Jack Hannahan","Indians",2012,3.065,"No",0,0,0,"1135000","",5e+11,"Jack","Hannahan","hannaja01","USA",210,74,"L","R",2006-05-25,2011,"5e+05","500000 ",414000
"654","Jackie Bradley Jr.","Red Sox",2017,2.15,"Yes",0,0,0,"3600000","",5.465e+11,"Jackie","Bradley","bradlja02","USA",200,70,"L","R",2013-04-01,2016,"546500","546500 ",507500
"655","Jackie Bradley Jr.","Red Sox",2018,3.15,"No",0,0,0,"6100000","",3.6e+12,"Jackie","Bradley","bradlja02","USA",200,70,"L","R",2013-04-01,2017,"3600000 ","3600000 ",535000
"656","Jackie Bradley Jr.","Red Sox",2019,4.15,"No",0,0,0,"8550000","",6.1e+12,"Jackie","Bradley","bradlja02","USA",200,70,"L","R",2013-04-01,2018,"6100000 ","6100000 ",545000
